Gender,Ethnicity,Country,h-index,Citation count,Co-authors’ genders (Google Scholar),Co-authors’ ethnicity (Google Scholar),Co-authors’ genders (OpenAI),Co-authors’ ethnicity (OpenAI),Match Count 50%,Match Count 60%,Match Count 70%,Match Count 80%
Male,White,UK,45,12430,"Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Female, Female, Male, Male, Male, Female, Male, Female, Female, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Female, Male, Male, Male, Male, Female, Male, Male, Female, Female, Male, Male, Male, Male, Male, Male, Female, Female, Male, Male, Male, Male, Female, Male, Male, Female, Male, Female, Female, Male, Male, Male, Female, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Female, Male, Male, Male, Male, Female, Male, Male, Female, Male, Male, Male, Female, Female, Male, Male, Male, Female, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Female, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Female, Female, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Female, Male, Female, Male, Male, Male, Female, Male, Male, Male, Female, Male, Female, Female, Female, Female, Male, Female, Male, Male","White, Asian, White, White, White, Asian, White, Hispanic, White, Hispanic, White, Hispanic, Asian, Black, Asian, White, White, Asian, Asian, Asian, Black, Asian, Asian, Asian, White, Asian, Hispanic, White, Black, Asian, Asian, Asian, White, Asian, Asian, Asian, Asian, Asian, Black, Black, Asian, White, Black, Asian, White, Asian, White, Asian, Hispanic, Hispanic, White, Asian, Asian, Asian, White, Asian, White, Asian, White, White, Hispanic, Black, White, Asian, White, Asian, Hispanic, White, Hispanic, Black, Asian, Asian, Asian, Hispanic, Asian, White, White, Asian, White, Black, Hispanic, Hispanic, White, Asian, Hispanic, Asian, White, Hispanic, Asian, Hispanic, Black, White, Hispanic, Asian, White, White, Hispanic, Asian, Hispanic, Asian, Asian, Hispanic, White, Asian, Asian, Asian, Asian, White, Black, Hispanic, White, White, White, Black, Hispanic, White, Asian, Asian, Asian, Asian, Hispanic, Asian, Hispanic, Asian, Asian, White, Asian, Asian, Asian, Asian, White, Asian, White, Hispanic, White, Black, Asian, Asian, Asian, White, Asian, Asian, Hispanic, Asian, Asian, Asian, Asian, Asian, White, Asian, White, Asian, Hispanic, Hispanic, Asian, Hispanic, Asian, White, Asian, White, Asian, White, Asian, White, White, Asian, Asian, Asian, White, Asian, Black, Hispanic, Asian, Asian, Asian, Asian, White, White, Asian, Asian, White, Hispanic, Asian, Asian, Asian, Asian, Hispanic, Asian, White","Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male","White, Black, White, Black, Asian, Black, Asian, Asian, Asian, Asian, Black, Asian, Asian, Asian, Asian, White, Asian, Black, Asian, White, Asian, Asian, White, Asian, White, Asian, White, White, Asian, White, White, Black, White, White, White, Asian, Asian, White, White, Asian",38,21,9,7
Male,Asian,Iran,32,6089,"Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Female, Male","Asian, Asian, Asian, Asian, Asian, Asian, White, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Black, Asian, White, Asian, Asian, Asian, Asian, Asian","Male, Male, Male, Male, Male, Male, Male, Male, Male","Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian",8,5,3,1
Male,White,UK,68,18394,"Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Female, Male, Female, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Female, Male, Male, Male, Female","White, Black, White, Asian, Hispanic, Black, White, White, Black, White, Black, Asian, White, Asian, Asian, White, White, White, Asian, White, Black, White, Hispanic, Asian, Black, White, White, White, White, Black, Black, White, White, White, Black, Asian, White, Asian, Hispanic, Asian, Asian, White, Asian, Asian, Hispanic, Black, Asian, White, Asian, Asian, Asian, Asian, White, Asian, White, Hispanic, White, Black","Male, Male, Male, Male, Male, Male, Male","Asian, Hispanic, White, Asian, Asian, Asian, White",6,3,2,1
Male,Asian,Germany,26,2387,"Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Female, Male, Female, Male, Female","White, White, Asian, Black, Black, Black, White, Hispanic, White, Asian, White, White, White, White, White, White, White, White, White, Asian, White","Male, Male, Male, Male","White, Asian, Hispanic, Asian",3,2,1,1
Female,White,UK,51,14472,"Male, Female, Male, Male, Male, Female","White, White, White, Asian, Asian, White","Male, Male, Male, Male, Male, Male","White, Asian, White, White, White, Asian",0,0,0,0
Male,White,Finland,12,720,"Male, Female, Male","Asian, Hispanic, Asian","Male, Male, Male","Asian, Asian, Hispanic",0,0,0,0
Male,White,Ireland,44,9731,"Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Female, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Female, Female, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Female, Female, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male","Asian, Asian, Asian, Asian, White, Asian, Asian, Asian, White, Asian, Asian, Asian, White, White, White, Black, White, White, Hispanic, White, Asian, Hispanic, Hispanic, Black, White, Asian, Black, Asian, Black, White, Asian, Asian, White, Asian, Asian, Asian, Hispanic, Hispanic, Hispanic, Hispanic, White, Asian, Hispanic, Asian, Asian, Asian, White, Asian, Asian, White, White, White, Asian","Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","White, White, White, Hispanic, White, White, White, White, White, White, White, White, White, White, White, White, Black, White, White, White, White, White, White, White, White, White, White",16,9,2,1
Male,Hispanic,USA,38,5203,"Female, Male, Male, Male, Male, Male, Female, Male, Male, Male, Female, Male, Male, Female, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female","Asian, White, White, White, Asian, Hispanic, Asian, White, White, White, Asian, Asian, White, Asian, White, Hispanic, Hispanic, White, Hispanic, White, Asian, Asian, White, Asian, Asian, Hispanic, Hispanic, Hispanic, Hispanic, White, Asian, Hispanic, White, Black, Asian, Asian, Hispanic, Hispanic, Hispanic, Hispanic, Black, White, White, Hispanic, White, Black, Hispanic, Asian, Asian, Asian, White, Asian, White, White, White, Hispanic, Black, Hispanic, Black, Hispanic, Asian","Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","White, White, White, White, White, Asian, White, Asian, Hispanic, Asian, White, White, White, White, White, White, Hispanic",11,3,1,1
Male,White,Austria,17,1295,"Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Female, Male, Female, Male, Female, Male, Male, Female, Female, Male, Male, Male, Male, Female, Male, Male","Asian, White, White, White, Black, White, Asian, White, Asian, Black, Asian, Asian, Asian, White, Hispanic, Asian, Asian, White, White, Asian, White, Asian, Asian, White, Asian, Black, White, Asian, Asian, Asian, Hispanic, White, White, White, White, Asian, Black, Asian","Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","White, White, White, White, White, White, Hispanic, White, Black, White, White, White, White, Hispanic, White, White, White, White, White",12,5,2,0
Male,Asian,USA,14,1072,"Female, Male, Male, Male, Male, Female","White, Black, Hispanic, Asian, White, White","Male, Male, Male, Male, Female","Asian, Asian, Asian, Asian, Hispanic",0,0,0,0
Female,Asian,UK,35,5898,"Male, Female, Male, Male, Male, Male, Male, Male","White, White, Asian, White, White, Black, Hispanic, White","Female, Male","Asian, Asian",0,0,0,0
Male,Black,Germany,20,2304,"Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","Asian, Asian, Asian, Asian, White, Asian, White, Black, White, White, Hispanic, White, Asian, White, White, Asian, White, White, Asian, White, White, Asian","Male, Male, Male, Male, Male, Male, Male, Male, Male","Hispanic, Hispanic, Hispanic, Hispanic, Hispanic, Hispanic, Hispanic, Hispanic, Hispanic",5,1,0,0
Male,Asian,Budapest,50,7532,"Male, Male, Male, Male, Male, Female, Male, Female, Female, Male","Hispanic, Black, Asian, Black, Asian, Asian, Asian, Hispanic, Asian, White","Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","Asian, Asian, Asian, Black, Asian, Black, White, White, Asian, White",0,0,0,0
Male,Asian,UK,24,4532,"Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Female, Female, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male","Asian, White, Black, Asian, White, Hispanic, Black, Asian, White, White, Asian, White, Black, Asian, White, White, Black, Asian, Asian, White, Asian, White, White, White, Asian, White, Hispanic, Hispanic, Asian, Asian","Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","Black, White, Black, White, White, White, White, Asian, White, White, White, White, White",8,4,2,2
Female,Asian,Netherland,9,478,"Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Female, Male, Female, Male, Female, Female, Male, Male","Hispanic, Asian, Asian, Asian, Asian, Asian, Hispanic, Asian, Black, Asian, Black, White, Black, Hispanic, Black, Asian, Asian, White, Asian","Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","Asian, White, Asian, White, White, White, White, White, White, White, White, White, White, White, White, White, White, White",4,2,0,0
Male,Asian,Germany,136,102725,Male,White,"Male, Male","Asian, Asian",0,0,0,0
Male,Hispanic,USA,12,1422,"Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Female, Female, Male, Male, Female, Female, Female, Male, Male, Male, Female, Male, Male, Female, Male, Male, Male, Male, Male, Female, Male, Female, Male, Male, Male, Female, Male, Female, Male, Male, Male, Female, Male, Male, Male, Female, Male, Female, Female","White, White, Black, Black, Asian, Asian, White, White, White, White, Asian, White, White, Asian, Hispanic, Black, White, Asian, White, Asian, Asian, White, White, White, Asian, Black, Asian, White, Asian, White, White, Asian, Black, Asian, Asian, White, Asian, Asian, White, Asian, White, White, White, Asian, White, Asian, White, White, Asian","Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Female, Female, Female, Female, Male, Male, Male, Male, Male, Male, Male, Female, Female, Female","White, Hispanic, White, White, White, White, White, White, White, White, Hispanic, White, White, White, White, White, White, White, White, White, White, Asian, White, White, White, White, Asian, Asian, White, White, White, White, Black, White, White, White, White",24,8,5,1
Male,Black,USA,57,11417,"Female, Male, Male, Male, Male, Female, Male, Female, Female, Male, Male, Male, Male, Female, Female, Male, Female, Male, Male, Male, Male, Male, Male","White, White, White, White, White, Asian, White, White, Black, Black, Black, Asian, White, White, White, White, White, White, White, White, White, White, Black","Male, Male, Male, Male, Male, Male, Male, Male, Male","White, White, White, Black, White, White, White, White, White",6,4,2,1
Male,Asian,USA,63,30457,"Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Female, Male, Male, Male, Female, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Female, Female, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Female, Male, Male, Male","Asian, Asian, Asian, Asian, Asian, Asian, Asian, Black, Asian, Hispanic, Asian, Asian, Hispanic, White, Asian, White, Asian, Asian, Asian, White, Asian, Hispanic, Asian, Asian, Asian, Asian, Asian, White, Asian, White, Asian, Asian, Asian, Black, Asian, Asian, Hispanic, Asian, Asian, Asian, Asian, Asian, Hispanic, Asian, Asian, Asian, White, Asian, White, Asian, Asian, Asian, Asian, Asian, Hispanic, Black, Asian, Asian, White, Asian, Asian, White, Black, Asian, Asian, White, Hispanic, Asian, Asian, Asian, Asian, Asian, Asian","Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian, Asian",21,12,5,4
Female,Black,UK,37,8255,"Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Female, Female, Male, Male, Male, Male, Male, Male, Male, Female, Female, Female, Male, Male, Female, Male, Male, Male, Female, Female, Male, Female, Female, Female, Male, Female, Male, Male, Male, Male","White, White, Asian, White, White, Black, Black, White, White, Black, White, White, White, Black, Black, White, White, White, White, Asian, White, White, Hispanic, Black, Hispanic, Black, White, White, Asian, White, White, White, Asian, White, White, White, White, Asian, Asian, White, White, Asian, Asian, White, White, White, Hispanic, White, Asian, Black, Hispanic, Asian, White, White, Asian, White, White, White, White, Hispanic, Asian, White, White","Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Female, Female, Female, Male, Male, Female, Female, Female, Female, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","White, White, White, White, White, Hispanic, White, White, White, White, Hispanic, Hispanic, White, White, White, White, Hispanic, Asian, Asian, White, White, Hispanic, White, Hispanic, White, White, Hispanic, Hispanic, Asian, Black, White, White, White, White, White, White, Hispanic, White, White, White, White, White, White, Asian, Asian, White, White, Hispanic, White, White, White, White, Black, Asian, White, White, White, White, White",25,10,1,0
Male,White,Belgium,17,1483,"Male, Female, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Female","White, Asian, Asian, White, Asian, White, Black, White, White, Asian, White, Asian, Asian, White, White, Black, White","Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","White, White, White, White, White, White, White, Asian, White, White, Asian, White, White, White, White, White",6,1,1,0
Male,White,Austria,72,23870,"Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Female, Male, Male, Male, Female, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male","Asian, Asian, Asian, Asian, Asian, Asian, Black, White, Asian, Hispanic, Asian, Asian, Asian, White, Black, Asian, White, Hispanic, Asian, Asian, Asian, Asian, Asian, Asian, Black, Asian, White, Hispanic, Asian, White, Hispanic, Black, Hispanic, White, Asian, White, Asian, Black, Hispanic, Asian, Hispanic, Black, Hispanic, White, Black, Asian, White, Asian, Black, White, Asian, White, Hispanic, Asian, Asian, Black, Asian, Hispanic, White, Hispanic, Hispanic, Hispanic, Asian, Asian, White, Asian, Black, White, White, Asian, Asian, Asian, White, Hispanic, Asian, White, Hispanic, White, Asian, Asian, White, Asian, Asian, White","Male, Male, Male, Male, Male, Male, Male, Male, Female, Female, Female, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","Black, Asian, White, Black, White, White, White, White, White, White, Hispanic, White, White, White, White, Hispanic, White, White, White, White, White, Black, White, White, White, Hispanic, Hispanic, Hispanic, Black, Asian, Asian, Asian, Asian, Asian, Black, Asian, Asian, Hispanic, Asian, Asian, Asian, White, Asian, Hispanic, Black, White, Asian, White, White, Asian, White, White, White, White, White, Asian, Hispanic, White, White, White, White, White, Asian, White, White, White, White, Black, Asian, Hispanic, Black, White, Asian, Hispanic, White, Asian, White, White, White, White, Black, Asian, Hispanic, Black",32,8,2,1
